Thương hiệu,Model,Tình trạng,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Số chỗ ngồi,Số cửa,Dẫn động,Giá thành,Loại nhiên liệu,Dung tích động cơ,Đơn vị động cơ,Tuổi
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,872,Diesel ,2.0,L,0
Toyota,Veloz,New,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,678,Gas ,1.5,L,0
Mazda,3,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,779,Gas ,2.0,L,0
Toyota,Corolla Cross,New,0,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,805,Gas ,1.8,L,1
VinFast,Fadil,Used,20000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,325,Gas ,1.4,L,2
VinFast,Lux SA 2.0,Used,38000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,780,Gas ,2.0,L,3
Kia,Cerato,Used,40000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,525,Gas ,1.6,L,3
Ford,Ranger,Used,70000,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,960,Diesel ,2.0,L,3
Ford,Ranger,Used,40000,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,590,Diesel ,2.2,L,4
Kia,Optima,Used,36000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,598,Gas ,2.0,L,3
Kia,Sorento,Used,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,525,Diesel ,2.2,L,9
Mitsubishi,Xpander,New,0,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,658,Gas ,1.5,L,0
Mitsubishi,Pajero Sport,New,0,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1365,Diesel ,2.4,L,0
Mazda,3,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,829,Gas ,2.0,L,0
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,954,Gas ,1.5,L,0
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,789,Gas ,1.5,L,0
Toyota,Camry,Used,25000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,1150,Gas ,2.5,L,8
Hyundai,SantaFe,Used,80000,Domestic,SUV,Automatic,7,5,4WD - 4 Wheel Drive,778,Diesel ,2.2,L,5
Suzuki,Ertiga,Used,18000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,535,Hybrid ,1.5,L,1
Mazda,6,Used,20000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,719,Gas ,2.5,L,2
Hyundai,SantaFe,New,0,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1229,Hybrid ,1.6,L,1
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,702,Diesel ,2.0,L,0
Honda,City,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,579,Gas ,1.5,L,0
Lexus,LM,Used,60000,Imported,Van/Minivan,Automatic,4,5,Full Time 4 Wheel Drive,5500,Hybrid ,2.5,L,3
Hyundai,SantaFe,New,0,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1174,Diesel ,2.2,L,0
Kia,Sedona,Used,80000,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,888,Diesel ,2.2,L,2
Mazda,3,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,438,Gas ,1.5,L,6
Mercedes Benz,GLC,Used,13000,Domestic,SUV,Automatic,5,5,RFD - Rear Wheel Drive,1509,Gas ,2.0,L,1
LandRover,Range Rover,Used,60000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2550,Gas ,3.0,L,9
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,822,Gas ,1.5,L,0
Hyundai,Creta,New,0,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,588,Gas ,1.5,L,0
Mercedes Benz,S class,Used,50000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,2850,Gas ,3.0,L,3
Hyundai,SantaFe,Used,120000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,580,Diesel ,2.2,L,10
Toyota,Corolla Cross,Used,26000,Imported,SUV,Automatic,5,5,FWD - Front Wheel Drive,790,Gas ,1.8,L,1
Kia,Carens,Used,85241,Imported,Crossover,Automatic,7,5,FWD - Front Wheel Drive,280,Diesel ,2.0,L,15
Kia,Sedona,Used,0,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,929,Diesel ,2.2,L,3
Ford,Ranger,Used,25000,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,970,Diesel ,2.0,L,1
Toyota,Veloz,New,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,628,Gas ,1.5,L,0
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1419,Diesel ,2.0,L,0
Kia,Sonet,New,0,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,549,Gas ,1.5,L,0
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,724,Gas ,1.5,L,0
Toyota,Fortuner,Used,100000,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,710,Gas ,2.7,L,6
Kia,Cerato,Used,50000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,505,Gas ,1.6,L,3
Hyundai,Grand Starex,Used,56000,Imported,Van/Minivan,Automatic,9,4,RFD - Rear Wheel Drive,489,Gas ,2.4,L,8
Hyundai,i10,Used,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,229,Gas ,1.25,L,6
Mercedes Benz,C class,New,0,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,289,Gas ,2.0,L,1
Honda,Civic,New,0,Imported,Sedan,Manual,5,4,FWD - Front Wheel Drive,2399,Gas ,2.0,L,0
Mitsubishi,Xpander,Used,9000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,565,Gas ,1.5,L,0
Mercedes Benz,S class,Used,60000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1290,Gas ,3.0,L,9
Suzuki,Swift,Used,60000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,345,Gas ,1.4,L,7
MG,5,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,465,Gas ,1.5,L,0
Mitsubishi,Xpander,Used,7000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,626,Gas ,1.5,L,1
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,814,Diesel ,2.0,L,0
Ford,Everest,Used,18000,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1459,Diesel ,2.0,L,0
Toyota,Avanza,Used,30000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,535,Gas ,1.5,L,1
Toyota,Yaris,Used,48000,Imported,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,386,Gas ,1.3,L,7
Kia,K3,Used,9000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,550,Gas ,1.6,L,1
Toyota,Camry,Used,79000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,895,Gas ,2.5,L,4
Toyota,Vios,Used,30000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,410,Gas ,1.5,L,1
Honda,Civic,Used,18000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,609,Gas ,1.8,L,2
BMW,X7,Used,20000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,3750,Gas ,3.0,L,4
Mitsubishi,Xpander,New,0,Imported,SUV,Automatic,7,4,FWD - Front Wheel Drive,579,Gas ,1.5,L,0
Lexus,LX,Used,20000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,7790,Gas ,5.7,L,3
Hyundai,i10,Used,40000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,329,Gas ,1.25,L,4
Hyundai,Accent,Used,31000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,350,Gas ,1.4,L,3
Kia,Rondo,Used,21000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,545,Gas ,2.0,L,1
Kia,Carnival,Used,40000,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,1268,Diesel ,2.2,L,2
Hyundai,SantaFe,Used,18000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1155,Gas ,2.5,L,1
Hyundai,i10,Used,80000,Imported,Hatchback,Manual,5,5,FWD - Front Wheel Drive,195,Gas ,1.0,L,7
Lexus,RX,Used,29000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2715,Gas ,2.0,L,3
Mitsubishi,Attrage,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,399,Gas ,1.2,L,0
Hyundai,SantaFe,Used,50000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,990,Gas ,2.5,L,2
LandRover,Range Rover,Used,0,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,3350,Diesel ,4.4,L,8
Nissan,Almera,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,420,Gas ,1.0,L,1
Toyota,Fortuner,New,0,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,1189,Diesel ,2.4,L,0
Mitsubishi,Outlander,Used,15000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,735,Gas ,2.0,L,1
Lexus,RX,New,0,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,3430,Gas ,2.4,L,0
Honda,City,Used,83000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,352,Gas ,1.5,L,6
Toyota,Fortuner,Used,120,Domestic,SUV,Manual,7,5,RFD - Rear Wheel Drive,560,Diesel ,2.5,L,7
Hyundai,i10,Used,15000,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,335,Gas ,1.25,L,1
Toyota,Fortuner,Used,110000,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,540,Gas ,2.7,L,8
Ford,Explorer,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,2439,Gas ,2.3,L,0
Toyota,Vios,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,592,Gas ,1.5,L,0
Mercedes Benz,E class,Used,16000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1699,Gas ,2.0,L,2
Mercedes Benz,GLC,Used,12000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1658,Gas ,2.0,L,1
Hyundai,Stargazer,New,0,Imported,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,560,Gas ,1.5,L,0
Toyota,Camry,Used,80000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,570,Gas ,2.0,L,8
Mercedes Benz,GLS,Used,9000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,4600,Gas ,3.0,L,1
Toyota,Avalon,Used,65000,Imported,Sedan,Automatic,5,4,Full Time 4 Wheel Drive,1150,Hybrid ,2.5,L,10
Mazda,2,Used,17000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,130,Gas ,2.5,L,1
Kia,Morning,Used,60000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,325,Gas ,1.25,L,4
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,872,Diesel ,2.0,L,0
Toyota,Vios,Used,40000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,350,Gas ,1.5,L,5
Volkswagen,Teramont,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,299,Gas ,2.0,L,0
Hyundai,Creta,New,0,Imported,Crossover,Automatic,5,5,FWD - Front Wheel Drive,645,Gas ,1.5,L,0
Mercedes Benz,GLC,New,0,Domestic,SUV,Automatic,5,5,RFD - Rear Wheel Drive,1909,Gas ,2.0,L,1
Hyundai,Tucson,Used,45000,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,744,Gas ,2.0,L,2
BMW,5 Series,Used,0,Imported,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,900,Gas ,2.0,L,7
Mercedes Benz,GLC,Used,25000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1658,Gas ,2.0,L,1
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,855,Gas ,1.5,L,0
Mercedes Benz,GLC,Used,6000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2180,Gas ,2.0,L,0
Mazda,CX5,Used,40000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,660,Gas ,2.0,L,2
Volkswagen,Teramont,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,299,Gas ,2.0,L,1
Toyota,Camry,Used,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,475,Gas ,2.5,L,13
Mercedes Benz,C class,New,0,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1789,Gas ,1.5,L,1
Mercedes Benz,GLC,Used,8000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,250,Gas ,2.0,L,1
Chevrolet,Aveo,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,255,Gas ,1.4,L,5
Mercedes Benz,E class,Used,30000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,1700,Gas ,2.0,L,4
Mitsubishi,Triton,New,0,Imported,Bán tải / Pickup,Automatic,5,4,RFD - Rear Wheel Drive,611,Diesel ,2.4,L,0
Ford,Ranger,Used,120000,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,559,Diesel ,3.2,L,7
Volkswagen,Tiguan,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1499,Gas ,2.0,L,0
Ford,Everest,Used,51000,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,925,Diesel ,2.0,L,2
Toyota,Innova,Used,120000,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,490,Gas ,2.0,L,5
Mercedes Benz,GLC,Used,4200,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1658,Gas ,2.0,L,1
Mazda,CX5,Used,65000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,599,Gas ,2.0,L,6
Mercedes Benz,GLC,Used,11000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1658,Gas ,2.0,L,1
Toyota,Veloz,Used,30000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,650,Gas ,1.5,L,1
Mercedes Benz,GLC,Used,35000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1558,Gas ,2.0,L,1
Mercedes Benz,GLC,Used,10000,Domestic,SUV,Automatic,5,5,RFD - Rear Wheel Drive,1549,Gas ,2.0,L,1
Toyota,Fortuner,New,0,Domestic,SUV,Manual,7,5,RFD - Rear Wheel Drive,126,Diesel ,2.4,L,0
Toyota,Vios,Used,62000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,360,Gas ,1.5,L,4
Hyundai,Accent,Used,72000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,340,Gas ,1.4,L,5
Kia,Cerato,Used,26000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,520,Gas ,2.0,L,3
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,785,Gas ,1.5,L,0
Mercedes Benz,V class,Used,50000,Imported,Van/Minivan,Automatic,7,5,RFD - Rear Wheel Drive,1180,Diesel ,2.1,L,6
Volkswagen,Passat,Used,130000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,625,Gas ,1.8,L,7
Mercedes Benz,C class,Used,82568,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,725,Gas ,2.0,L,8
Mercedes Benz,C class,Used,0,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,110,Gas ,2.6,L,20
Mazda,2,Used,40000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,745,Gas ,2.5,L,4
MG,5,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,480,Gas ,1.5,L,0
Toyota,Corolla,Used,66000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,266,Gas ,1.8,L,16
Ssangyong,Stavic,Used,0,Imported,Crossover,Manual,5,5,RFD - Rear Wheel Drive,195,Diesel ,2.7,L,16
Subaru,Outback,New,0,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1910,Gas ,2.5,L,0
Hyundai,SantaFe,New,0,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1202,Gas ,2.5,L,0
Toyota,Veloz,Used,32000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,650,Gas ,1.5,L,1
Kia,Morning,Used,118000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,169,Gas ,1.1,L,13
Hyundai,SantaFe,Used,60000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,860,Diesel ,2.2,L,3
Mitsubishi,Triton,New,0,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,905,Diesel ,2.4,L,0
Lexus,NX,Used,0,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1850,Gas ,2.0,L,4
Kia,Sorento,Used,70000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,690,Diesel ,2.2,L,4
Kia,Carnival,New,0,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,1419,Diesel ,2.2,L,0
LandRover,Discovery Sport,Used,45000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1110,Gas ,2.0,L,7
Hyundai,Accent,Used,30000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,465,Gas ,1.4,L,2
LandRover,Range Rover,Used,10000,Imported,SUV,Automatic,4,5,Full Time 4 Wheel Drive,9350,Gas ,3.0,L,2
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,864,Diesel ,2.0,L,0
Kia,Morning,Used,22000,Domestic,Hatchback,Manual,5,5,FWD - Front Wheel Drive,268,Gas ,1.25,L,1
Mazda,CX5,Used,58000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,605,Gas ,2.5,L,6
Mazda,2,Used,19300,Domestic,SUV,Automatic,6,5,Full Time 4 Wheel Drive,139,Gas ,2.5,L,1
Ford,Focus,Used,0,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,228,Gas ,1.8,L,12
Kia,Soluto,Used,43000,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,305,Gas ,1.4,L,4
Kia,Sonet,Used,10000,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,500,Gas ,1.5,L,1
Suzuki,Swift,Used,33000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,355,Gas ,1.4,L,7
Kia,Carnival,New,0,Domestic,Van/Minivan,Automatic,8,5,FWD - Front Wheel Drive,1209,Diesel ,2.2,L,0
Mitsubishi,Xpander,Used,54000,Imported,SUV,Manual,7,5,FWD - Front Wheel Drive,445,Gas ,1.5,L,4
Mazda,2,Used,0,Imported,Bán tải / Pickup,Manual,5,4,4WD - 4 Wheel Drive,559,Diesel ,2.2,L,2
Rolls Royce,Ghost,Used,6888,Imported,Sedan,Automatic,4,4,Full Time 4 Wheel Drive,38,Gas ,6.6,L,2
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,909,Gas ,1.5,L,0
Toyota,Yaris,Used,53000,Imported,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,450,Gas ,1.5,L,5
Ford,Everest,Used,60000,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,920,Diesel ,2.0,L,4
Hyundai,Accent,Used,9000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,460,Gas ,1.4,L,1
Lexus,NX,New,0,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,3130,Gas ,2.4,L,0
Nissan,Navara,Used,0,Imported,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,285,Diesel ,2.5,L,10
Mercedes Benz,GLC,Used,80000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,965,Gas ,2.0,L,6
Honda,CRV,Used,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,329,Gas ,2.4,L,14
Chevrolet,Captiva,Used,0,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,369,Gas ,2.4,L,8
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,1231,Diesel ,2.0,L,0
Hyundai,i10,Used,32000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,350,Gas ,1.25,L,4
Toyota,Vios,Used,24000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,495,Gas ,1.5,L,0
Toyota,Vios,New,0,Domestic,Sedan,Manual,5,4,FWD - Front Wheel Drive,479,Gas ,1.5,L,0
Kia,Cerato,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,495,Gas ,2.0,L,4
Lexus,LX,Used,64000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,4690,Gas ,5.7,L,7
Hyundai,i10,Used,0,Imported,Sedan,Manual,5,4,FWD - Front Wheel Drive,190,Gas ,1.25,L,8
Infiniti,EX,Used,53000,Imported,Crossover,Automatic,5,5,RFD - Rear Wheel Drive,535,Gas ,3.5,L,15
Kia,Morning,Used,0,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,286,Gas ,1.25,L,5
Kia,Cerato,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,426,Gas ,1.6,L,6
Mitsubishi,Xpander,Used,48000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,575,Gas ,1.5,L,2
Ford,Ranger,New,0,Domestic,Bán tải / Pickup,Automatic,5,4,4WD - 4 Wheel Drive,889,Diesel ,2.0,L,0
Volkswagen,Teramont,New,0,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,299,Gas ,2.0,L,0
Toyota,Vios,Used,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,235,Gas ,1.5,L,14
VinFast,Lux SA 2.0,Used,70000,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,790,Gas ,2.0,L,3
Mitsubishi,Xpander,Used,41000,Imported,SUV,Automatic,7,5,FWD - Front Wheel Drive,515,Gas ,1.5,L,3
Kia,Morning,Used,96000,Imported,Van/Minivan,Automatic,2,5,FWD - Front Wheel Drive,215,Gas ,1.0,L,7
Mazda,3,Used,120000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,275,Gas ,1.6,L,11
Toyota,Vios,Used,35000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,450,Gas ,1.5,L,3
Toyota,Camry,Used,16000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,1225,Gas ,2.5,L,1
Toyota,Vios,Used,60000,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,445,Gas ,1.5,L,4
Audi,Q5,Used,9600,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,2129,Gas ,2.0,L,1
Ford,Everest,Used,150000,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,250,Diesel ,2.5,L,14
Toyota,Fortuner,Used,0,Domestic,SUV,Manual,7,5,RFD - Rear Wheel Drive,398,Diesel ,2.5,L,13
Toyota,Prado,Used,58000,Imported,SUV,Automatic,7,5,4WD - 4 Wheel Drive,1295,Gas ,2.7,L,8
Kia,Sedona,Used,0,Domestic,Van/Minivan,Automatic,7,5,FWD - Front Wheel Drive,930,Diesel ,2.2,L,3
Porsche,Cayenne,Used,40000,Imported,SUV,Automatic,5,5,Full Time 4 Wheel Drive,1169,Gas ,3.6,L,11
Hyundai,SantaFe,New,0,Domestic,SUV,Automatic,7,5,Full Time 4 Wheel Drive,1174,Diesel ,2.2,L,0
Mercedes Benz,C class,Used,40000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,189,Gas ,2.0,L,4
Hyundai,Accent,New,0,Domestic,Sedan,Automatic,5,4,FWD - Front Wheel Drive,499,Gas ,1.4,L,0
Honda,Civic,Used,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,499,Gas ,1.8,L,5
Mitsubishi,Outlander,Used,55000,Domestic,SUV,Automatic,7,5,4WD - 4 Wheel Drive,695,Gas ,2.4,L,4
Suzuki,Super Carry Van,Used,15000,Domestic,Van/Minivan,Manual,2,5,RFD - Rear Wheel Drive,222,Gas ,1.0,L,1
Hyundai,Grand Starex,Used,120000,Imported,Van/Minivan,Manual,6,4,RFD - Rear Wheel Drive,280,Diesel ,2.5,L,15
Kia,Sorento,Used,110000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,450,Gas ,2.4,L,8
Toyota,Innova,Used,0,Domestic,Crossover,Manual,8,5,RFD - Rear Wheel Drive,205,Gas ,2.0,L,15
Suzuki,Swift,Used,44000,Imported,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,430,Gas ,1.2,L,4
Infiniti,QX,Used,80000,Imported,SUV,Automatic,7,5,Full Time 4 Wheel Drive,2380,Gas ,5.6,L,8
Maserati,Ghibli,Used,23000,Imported,Sedan,Automatic,5,4,Full Time 4 Wheel Drive,3500,Gas ,3.0,L,5
Toyota,Corolla altis,New,0,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,765,Gas ,1.8,L,0
Hyundai,Kona,Used,4500,Domestic,Crossover,Automatic,5,5,FWD - Front Wheel Drive,499,Gas ,2.0,L,4
VinFast,Fadil,Used,54000,Domestic,Hatchback,Automatic,5,5,FWD - Front Wheel Drive,299,Gas ,1.4,L,3
Ford,Territory,Used,4000,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,845,Gas ,1.5,L,0
VinFast,VF8,Used,10000,Domestic,SUV,Automatic,5,5,Full Time 4 Wheel Drive,880,Electric ,0.2,L,0
Ford,Territory,New,0,Domestic,SUV,Automatic,5,5,FWD - Front Wheel Drive,785,Gas ,1.5,L,0
Ford,Everest,New,0,Imported,SUV,Automatic,7,5,RFD - Rear Wheel Drive,1210,Diesel ,2.0,L,0
Mitsubishi,Attrage,Used,120000,Imported,Sedan,Automatic,5,4,FWD - Front Wheel Drive,285,Gas ,1.2,L,7
Mazda,3,Used,15000,Domestic,SUV,Automatic,7,5,FWD - Front Wheel Drive,989,Gas ,2.5,L,0
Mitsubishi,Zinger,Used,0,Domestic,SUV,Manual,8,5,FWD - Front Wheel Drive,189,Gas ,2.4,L,14
Toyota,Fortuner,Used,29000,Domestic,SUV,Automatic,7,5,RFD - Rear Wheel Drive,950,Diesel ,2.4,L,2
VinFast,Lux A 2.0,Used,36000,Domestic,Sedan,Automatic,5,4,RFD - Rear Wheel Drive,555,Gas ,2.0,L,4
